Cycle,Voltage_measured,Current_measured,Temperature_measured,Time,Capacity,Battery_ID,capacity_fade_total,capacity_fade_percent,capacity_rolling_mean_5,capacity_rolling_std_5,capacity_trend_5,voltage_rolling_mean_5,temp_rolling_mean_5,capacity_velocity,capacity_acceleration,cycle_normalized,cycles_from_start,voltage_change,resistance_proxy,internal_resistance,energy_discharged,power_avg,voltage_efficiency,discharge_capacity_ratio,temp_capacity_interaction,voltage_capacity_ratio,power_to_energy_ratio,degradation_acceleration_abs,remaining_capacity,estimated_cycles_to_eol
15,3.5494581176357975,-1.9063154499484403,32.45374435641106,1756.570764397906,1.8815088124038797,B0007,0.009543482986910323,0.5046652073118973,1.8804732380568154,0.0007980064742941941,0.00019602023691707318,3.5402496172853892,32.50408366262061,0.00157356004727216,0.0023386594024050744,0.024469820554649267,14,0.008292505459636335,0.6505418823642026,0.9595107881174845,6.678336727590239,6.7663868485940295,84.51090756275707,0.9949533479268811,0.006361590657589822,1.8864956115198255,1.0131844386701898,0.0023386594024050744,0.5577722056303267,354.465154728128
17,3.5502805464079743,-1.9164259300038171,32.373246444985035,1745.895568421053,1.8696907870385844,B0007,0.021361508352205627,1.129609604360054,1.8782572152678636,0.004851961435054106,-0.0018711710887706651,3.5433207167016803,32.46778325170309,-0.011818025365295304,-0.013391585412567464,0.02773246329526917,16,0.0008224287721767531,0.6497194535920259,0.9582977543363327,6.637926829021301,6.803849697924362,84.53048920018986,0.9887039039563995,-0.06057588279750371,1.8988597317908846,1.0249961882944596,0.013391585412567464,0.5459541802650314,46.19673451271098
19,3.5481347674910286,-1.9165016044519978,32.30534276235138,1746.0239315789474,1.870052380139199,B0007,0.02099991525159095,1.1104883404216632,1.876377516730002,0.005966453871842659,-0.0031540408463108785,3.546040342186129,32.43527611356676,0.00036159310061467664,0.01217961846590998,0.03099510603588907,18,-0.002145778916945673,0.6518652325089715,0.961462651286921,6.635197867001242,6.800005974708473,84.47939922597686,0.9888951165957833,-0.10189237062652975,1.8973451252883728,1.0248384616420965,0.01217961846590998,0.5463157733656461,1000.0
21,3.5484272148956437,-1.926771167846017,32.183319483399806,1736.7096984126983,1.8700442394188577,B0007,0.021008055971932338,1.110918826683795,1.8742462942714258,0.00593942843630841,-0.003123845814018035,3.5474932517213214,32.37469054213553,-8.140720341387464e-06,-0.0003697338209560641,0.03425774877650897,20,0.00029244740461509267,0.6515727851043565,0.9610313086673415,6.6357158722127,6.837007248861069,84.48636225942009,0.9888908117331621,-0.10053572784942355,1.8975097701423187,1.030334538205785,0.0003697338209560641,0.5463076326453047,1000.0
24,3.5560433603714667,-1.936979366983281,32.378853181816005,1717.784090909091,1.8596518987766364,B0007,0.031400396614153614,1.6604721450955249,1.8701896235554316,0.0077371908641550155,-0.004336037487421516,3.5504688013603825,32.338901245792655,-0.010392340642221276,-0.010384199921879889,0.03915171288743882,23,0.007616145475823011,0.6439566396285334,0.9497979446887359,6.613002787246849,6.887982617137423,84.66769905646349,0.9833952785490447,-0.14039592119607164,1.9122091412434734,1.0415816897009134,0.010384199921879889,0.5359152920030834,51.56829538725898
26,3.5604849642800684,-1.947065774665518,32.2913249500013,1708.225698924731,1.8590746560862206,B0007,0.03197763930456943,1.6909970910117627,1.8657027922918996,0.005792596170785631,-0.0031632743267292767,3.5526741706892366,32.30641736451071,-0.0005772426904158134,0.009815097951805463,0.04241435562805873,25,0.00444160390860171,0.6395150357199317,0.9432468417046206,6.619207360469128,6.932498415160901,84.77345153047781,0.9830900290898824,-0.10214631919041164,1.9151920298756089,1.0473305998181586,0.009815097951805463,0.5353380493126676,927.4055058662414
28,3.5562872542469752,-1.946961601670498,32.14782797344657,1707.6932258064517,1.8590084577709232,B0007,0.032043837619866844,1.6944976983433933,1.8635663264383673,0.0059225050116865265,-0.003305742806919094,3.5538755122570365,32.26133367020301,-6.61983152974166e-05,0.0005110443751183968,0.04567699836867863,27,-0.004197710033093216,0.643712745753025,0.9494382156519893,6.61116808390806,6.923954728529068,84.67350605349941,0.9830550230165661,-0.10627245108129342,1.9130021917765796,1.04731185785192,0.0005110443751183968,0.5352718509973702,927.4055058662414
30,3.5647746218187324,-1.946851050742258,32.01380948237792,1698.3709945945948,1.8593622586957048,B0007,0.03169003669508519,1.675788489420721,1.8614283021496685,0.004823220296993088,-0.002200740245201941,3.557203483122577,32.203027014208324,0.00035380092478165537,0.00041999924007907197,0.048939641109298535,29,0.008487367571757165,0.6352253781812678,0.9369198506264762,6.628207392566005,6.940085218147135,84.87558623377934,0.9832421151057928,-0.07045407893009661,1.9172028501424627,1.0470531181524165,0.00041999924007907197,0.5356256519221518,1000.0
32,3.565438928797127,-1.9574063719005568,31.881310103471357,1688.5975869565218,1.8587355450601035,B0007,0.03231675033068648,1.7089294891238405,1.8591665632779175,0.0003510940864513119,-0.000154510482358342,3.5606058259028743,32.14262513822263,-0.0006267136356012948,-0.0009805145603829502,0.052202283849918436,31,0.000664306978394702,0.6345610712028731,0.9359400371361057,6.6272080706962395,6.979012877849792,84.89140306659826,0.9829107051087616,-0.004925996602303241,1.9182066745712534,1.0530849195318222,0.0009805145603829502,0.5349989382865505,853.6577280199921
34,3.565961679108638,-1.9680136940585706,31.854304304240515,1679.5417049180328,1.847817291322145,B0007,0.04323500406864511,2.2862934131449024,1.8567996417870194,0.005026228827101827,-0.002278764223897251,3.5625894896503083,32.03771536270753,-0.010918253737958628,-0.010291540102357333,0.05546492659053834,33,0.0005227503115108334,0.6340383208913623,0.9351690113543935,6.589245650849091,7.0178614169738935,84.90384950258661,0.977137065868551,-0.0725884490256395,1.9298237416953337,1.0650477746370817,0.010291540102357333,0.5240806845485919,48.00041262336322
36,3.572496559005355,-1.9680499927642312,31.856555404576753,1670.3903406593408,1.8485252916137047,B0007,0.04252700377708529,2.2488539254435054,1.8546897688925164,0.00595993430047316,-0.003251129968799831,3.564991808595366,31.950761453622626,0.0007080002915598183,0.011626254029518446,0.05872756933115824,35,0.006534879896717083,0.6275034409946452,0.9255304501334547,6.603850243524331,7.030851827100729,85.05944188107988,0.9775114607455649,-0.1035698019785517,1.932619788981452,1.0646594892116326,0.011626254029518446,0.5247886848401517,741.2266507461076
38,3.5699492020415136,-1.9680218912213907,31.867182607083926,1669.7937802197803,1.848378951850034,B0007,0.042673343540756026,2.256592461497078,1.8525638677083385,0.005930036390162281,-0.003217686713774128,3.5677241981542727,31.894632380350096,-0.0001463397636707331,-0.0008543400552305513,0.06199021207177814,37,-0.0025473569638414517,0.6300507979584866,0.9292876509444298,6.598618964227358,7.025738180166035,84.99879052479794,0.9774340753850292,-0.10253861008022792,1.9313946409465266,1.0647285770331927,0.0008543400552305513,0.524642345076481,1000.0
41,3.5464338449590023,-1.9066656790606797,32.35216872128999,1765.5130781249998,1.8807805437609766,B0007,0.01027175162981342,0.5431764978075733,1.8568475247213925,0.014132192211132275,0.004465165792963441,3.5640560427823273,31.962304228132506,0.032401591910942606,0.03254793167461334,0.06688417618270799,40,-0.02351535708251129,0.6535661550409979,0.963971411389038,6.670063775334323,6.761863695242534,84.43890107045243,0.9945682350219243,0.14445779710248585,1.8856181050593157,1.0137629748380643,0.03254793167461334,0.5570439369874236,17.19186941550547
45,3.5531968089006387,-1.9267118604677658,32.60219299451182,1746.6842315789472,1.8814721597443598,B0007,0.009580135646430232,0.5066034223263232,1.861394847658244,0.018015914676504857,0.009956498899169787,3.5616076188030292,32.1064808063406,0.000691615983383187,-0.03170997592755942,0.0734094616639478,44,0.006762963941636446,0.6468031910993615,0.9539964396961058,6.685240874039052,6.845986434285078,84.59992402144377,0.9949339657767368,0.32460369866037786,1.8885194715734832,1.0240448419547983,0.03170997592755942,0.5577355529708068,806.423747239797
49,3.5599340214678805,-1.9260915660103672,32.19571819720114,1737.6627513227513,1.8810954313244785,B0007,0.009956864066311466,0.5265250511887012,1.8680504756587104,0.01789251775779304,0.009823348731587226,3.560402087274878,32.17476358493273,-0.00037672841988123373,-0.0010683444032644207,0.0799347471451876,48,0.0067372125672418015,0.6400659785321197,0.944059449756863,6.696575623599808,6.856758894302654,84.76033384447335,0.994734749488113,0.31626976751501557,1.8924792236411592,1.0239201764762178,0.0010683444032644207,0.5573588245509256,1000.0
53,3.5595604968237993,-1.9468340181835688,31.805988160181123,1718.3130374331552,1.8710089649779995,B0007,0.020043330412790494,1.059903550083923,1.8725472103315695,0.014203745107561073,0.004557491381943284,3.5578148748385665,32.164650136053595,-0.010086466346479028,-0.009709737926597795,0.0864600326264274,52,-0.00037352464408124675,0.6404395031762009,0.9446103765078374,6.6599696009388705,6.929873464998978,84.75144040056665,0.9894009644991608,0.14495551693421557,1.9024817964277658,1.0405262906938881,0.009709737926597795,0.5472723582044465,54.25808597433012
57,3.552385161941813,-1.9364196896718646,31.737001978644926,1727.275670212766,1.8701995151941375,B0007,0.020852780196652487,1.1027077488802717,1.8769113230003902,0.005769858269910669,-0.0031625251900038323,3.5543020668186265,32.1386140103658,-0.000809449783861993,0.009277016562617035,0.0929853181076672,56,-0.007175334881986295,0.6476148380581872,0.9551935709404552,6.643669007646427,6.878908572882302,84.58059909385268,0.9889729225111973,-0.10036906821266604,1.8994685503236561,1.0354080802287304,0.009277016562617035,0.5464629084205845,675.1041501467047
61,3.5707670304281067,-1.9675984733558025,31.51707667966367,1689.6680706521743,1.8706715362800985,B0007,0.020380759110691482,1.0777469856527555,1.8748895215042147,0.005845740337851341,-0.0032497163058863602,3.559168703912448,31.971595602040537,0.0004720210859610052,0.0012814708698229982,0.09951060358890701,60,0.01838186848629375,0.6292329695718935,0.9280814024598387,6.679732246509272,7.025835757779575,85.01826262924064,0.9892225301434724,-0.10242155799977377,1.9088156104244323,1.0518139797371626,0.0012814708698229982,0.5469349295065455,1000.0
65,3.5657224847439295,-1.9680130544442065,31.442860781038384,1688.6594782608695,1.8596124644020169,B0007,0.03143983098877312,1.6625574589028493,1.870517582435746,0.007602282746016906,-0.004330336254282746,3.561673839081106,31.73972915934585,-0.011059071878081639,-0.011531092964042644,0.10603588907014681,64,-0.005044545684177226,0.6342775152560707,0.9355218088907497,6.630861977228342,7.017388398501287,84.89815439866499,0.9833744254109715,-0.1361581599784956,1.9174546057318103,1.058292032408509,0.011531092964042644,0.5358758576284639,48.455771292212596
69,3.5712835067487094,-1.9675572757550353,31.32326275303232,1680.233169398907,1.860033909718346,B0007,0.03101838567244397,1.6402711732535116,1.8663052781145197,0.005926166127041262,-0.003253716131142772,3.5639437361372712,31.565238070512088,0.00042144531632914983,0.011480517194410789,0.11256117455138662,68,0.005561022004779925,0.6287164932512908,0.9273196304435244,6.642708423770447,7.0267048474873794,85.03055968449308,0.9835972882674648,-0.10191700529956481,1.920009892340881,1.057807207425036,0.011480517194410789,0.536297302944793,1000.0
73,3.5679716274891398,-1.967618505240168,31.28571570579735,1679.2383551912565,1.8591653109160768,B0007,0.031886984474713165,1.6862032082578475,1.863936547302135,0.00594301718487019,-0.0032706035117875403,3.5656259622703397,31.461183579635332,-0.0008685988022691937,-0.0012900441185983436,0.11908646003262642,72,-0.003311879259569661,0.6320283725108604,0.9322044564088425,6.633449080160587,7.020407000419511,84.95170541640809,0.9831379679174215,-0.10232317165616742,1.9191255379711627,1.0583343469713582,0.0012900441185983436,0.5354287041425239,616.4280940104097
77,3.5646314038791784,-1.9678214300979182,31.331850868998004,1679.283196721312,1.8481398178778288,B0007,0.042912477512961233,2.269238011955311,1.8595246078388734,0.007972823489670131,-0.004551059029048013,3.5680752106578124,31.380153357705943,-0.011025493038248069,-0.010156894235978875,0.12561174551386622,76,-0.0033402236099613347,0.6353685961208217,0.9371310886140359,6.587937233566854,7.014558066953475,84.87217628283757,0.9773076198804469,-0.1425931027941392,1.9287671686941699,1.0647578776575015,0.010156894235978875,0.5244032111042758,47.56279009792042
81,3.568983888921194,-1.9675056354779956,31.32285733932258,1670.9220934065934,1.849201702126164,B0007,0.041850593264626035,2.213084924548716,1.8552306410080868,0.006007937885622177,-0.003271561639222407,3.56771858235643,31.34130948963773,0.0010618842483351987,0.012087377286583267,0.13213703099510604,80,0.004352485042015353,0.6310161110788064,0.9307114306855466,6.599771082253928,7.021995914382622,84.97580687907605,0.9778691507545129,-0.10247465850216378,1.9300133051022337,1.0639756783783019,0.012087377286583267,0.525465095352611,494.84216022266537
85,3.564620688944316,-1.9683447778186904,31.608436452122476,1733.8072614555256,1.8834677437950846,B0007,0.007584551595705369,0.40107571928030716,1.8600016968867,0.01421882552387484,0.003690405936356223,3.5674982231965076,31.374424623854548,0.034266041668920666,0.03320415742058547,0.13866231647634583,84,-0.004363199976877841,0.6353793110556842,0.9371468925090245,6.713848086491231,7.0164025179880065,84.87192116534085,0.9959892428071969,0.11664796152185121,1.8925838792236493,1.045064235532159,0.03320415742058547,0.5597311370215317,16.334864190899772
89,3.5694388142217837,-1.9788067754387157,31.782101501165204,1705.8462164383564,1.8628211117905844,B0007,0.0282311836002056,1.492882225891673,1.8605591373011479,0.014274928728097021,0.0042639527666270575,3.5671292846911222,31.466192373481125,-0.02064663200450023,-0.0549126736734209,0.14518760195758565,88,0.004818125277467722,0.6305611857782165,0.9300404427821741,6.649225980377088,7.063229710096001,84.986638433852,0.9850711777410832,0.13551737962511534,1.9161468546975833,1.0622634470449197,0.0549126736734209,0.5390845050170314,26.11004569169103
93,3.568742147335628,-1.9785908218423578,31.515041989202878,1696.4787851239669,1.852085039652352,B0007,0.038967255738437956,2.0606122756845964,1.8591430830484028,0.014789657632151499,0.002150985321346479,3.56728338866042,31.51205763016223,-0.010736072138232355,0.009910559866267876,0.15171288743882544,92,-0.0006966668861556613,0.6312578526643722,0.9310679852219649,6.609613941457127,7.061080458240261,84.97005112703876,0.9793938772431541,0.06778839272039333,1.926878124346549,1.0683045213808064,0.009910559866267876,0.5283484328787991,49.21245182372528
97,3.5642424070467817,-1.9784335668087778,31.13866351339678,1691.6339806629833,1.8469504648208708,B0007,0.04410183056991923,2.3321317277905047,1.858905212437011,0.01501866400678329,-0.0035885178753320853,3.5672055892939403,31.473420159041986,-0.005134574831481276,0.00560149730675108,0.15823817292006526,96,-0.0044997402888462545,0.6357575929532184,0.9377048359273861,6.582979170429313,7.051616818344668,84.8629144534948,0.9766786827220949,-0.11174165063177534,1.929798592293305,1.0711892952693016,0.00560149730675108,0.5232138580473178,101.90013296512335
101,3.5653038098527605,-1.9781601679702336,31.068710515588776,1682.8217166666666,1.836828431169018,B0007,0.054223864221772056,2.867391047510221,1.856430558245582,0.01778234845402117,-0.010914927222184956,3.5664695734802536,31.422590794295225,-0.010122033651852824,-0.004987458820371549,0.16476345840130505,100,0.0010614028059787728,0.6346961901472397,0.9361393295849294,6.548851403692769,7.0527419833632505,84.88818594887525,0.9713260895248977,-0.33911271416478395,1.9410107930350817,1.076943352140552,0.004987458820371549,0.513091824395465,50.69058669860718
105,3.565432167703823,-1.9783765899690637,31.618244836823447,1682.8505666666667,1.8371619619672275,B0007,0.05389033342356253,2.8497537352570137,1.8471694018800107,0.010911828216700701,-0.006657490813004952,3.5666318692321552,31.424552471235415,0.0003335307982095248,0.010455564450062349,0.17128874388254486,104,0.00012835785106268816,0.634567832296177,0.9359500093487186,6.550276356479821,7.053767533707897,84.89124208818626,0.9715024626474299,-0.21049817452449335,1.9407282762843452,1.0768656389176618,0.010455564450062349,0.5134253551936745,1000.0
109,3.5622303163451425,-1.9780771457931066,31.331528063668397,1677.6330139275765,1.8316722583718854,B0007,0.0593800370189046,3.1400526132268376,1.840939631196271,0.008327772812252108,-0.005061406541457847,3.5651901696568276,31.334437783736053,-0.005489703595342066,-0.005823234393551591,0.17781402936378465,108,-0.003201851358680674,0.6377696836548576,0.9406725506698672,6.524838448380703,7.046366376813674,84.8150075320272,0.9685994738677316,-0.15858160109532135,1.9447967834111843,1.0799296308343698,0.005823234393551591,0.5079356515983324,92.52515054352087
113,3.564481026852489,-1.9780971417908424,31.132569191182142,1668.2284341736695,1.8211470951317783,B0007,0.0699052002590117,3.6966296717122593,1.8347520422921562,0.009400801455590349,-0.005676291217531899,3.5643379455601996,31.257943224131907,-0.010525163240107105,-0.005035459644765039,0.18433931484502447,112,0.0022507105073463762,0.6355189731475113,0.9373528858315637,6.491444267704749,7.050889731184595,84.86859587744021,0.9630337032828774,-0.17671752907911137,1.9572724445932594,1.0861819712853602,0.005035459644765039,0.4974104883582253,47.25917090414302
117,3.561614556780574,-1.977978349880126,30.972969676157927,1663.9107808988765,1.816506091511515,B0007,0.07454620387927502,3.9420487768092047,1.8286631676302847,0.00938404905265316,-0.005665954615045652,3.563812375506958,31.224804456684137,-0.004641003620263318,0.005884159619843787,0.19086460032626426,116,-0.0028664700719147618,0.638385443219426,0.9415807595970814,6.469694538007998,7.0447964839298765,84.80034659001366,0.960579512231908,-0.17549144047829604,1.960695080200339,1.088891669080091,0.005884159619843787,0.492769484737962,106.17735409351042
121,3.5630587459190144,-1.9784334957218421,31.1990648511682,1659.1183577464788,1.8113815601504555,B0007,0.07967073524033452,4.213037124066968,1.8235737934265726,0.010662027082048027,-0.006672697049391476,3.563363362720209,31.250875323800024,-0.005124531361059503,-0.00048352774079618577,0.19738988580750408,120,0.0014441891384402439,0.6369412540809858,0.9394506660612439,6.4540589100905095,7.049274770150839,84.83473204569081,0.9578696287593303,-0.20818190797616334,1.967039316455812,1.092223493518125,0.00048352774079618577,0.4876449533769025,95.15893630438849
125,3.5629534367704405,-1.9782873833989176,31.722267598269813,1659.0365295774648,1.8116056333939583,B0007,0.0794466619968317,4.201187994138146,1.8184625277119184,0.008406673394413741,-0.004989878493717928,3.562867616533532,31.271679876089298,0.00022407324350282032,0.005348604604562324,0.2039151712887439,124,-0.0001053091485738733,0.6370465632295597,0.9396059908249269,6.454666517573695,7.048545831600776,84.83222468501049,0.9579881200586186,-0.1582902608605716,1.96673788770209,1.0920077454675876,0.005348604604562324,0.4878690266204053,1000.0
129,3.563446012076242,-1.9781961432676651,31.900827580605675,1654.2645677966102,1.8060548955557403,B0007,0.08499739983504973,4.494714400136926,1.8133390551486896,0.005720382992527065,-0.0035084857269633866,3.5631107556797526,31.38553977947675,-0.005550737838218023,-0.005774811081720843,0.21044045676998369,128,0.0004925753058016014,0.6365539879237581,0.9388794713913752,6.435779115158876,7.049195157831764,84.84395266848195,0.9550528559986308,-0.11192359824487495,1.973055204935914,1.09531340832193,0.005774811081720843,0.4823182887821873,86.89264433663615
133,3.563998342345823,-1.9670969462670498,31.5372402498617,1639.2639497206703,1.8132041826994056,B0007,0.07784811269138436,4.116655730839897,1.8117504726622151,0.0037856920418590343,-0.0011930482218933493,3.563014218778419,31.46647399121266,0.0071492871436653616,0.012700024981883384,0.2169657422512235,132,0.0005523302695809029,0.6360016576541772,0.9380648169215651,6.462256701475194,7.010730255729296,84.85710338918626,0.9588334426916011,-0.03762544840352087,1.9655802564055,1.0848733777673822,0.012700024981883384,0.48946757592585266,68.46382948257244
135,3.5604902283110547,-1.9781214643703728,31.24662583059252,1654.5475056497176,1.8062641938283535,B0007,0.08478810156243655,4.4836465796899025,1.8097020931255827,0.0033102080038792453,-0.000863618333875688,3.562789353084515,31.52120522209958,-0.006939988871052183,-0.014089276014717544,0.22022838499184338,134,-0.0035081140347683615,0.6395097716889455,0.9432390775703546,6.431186011873997,7.0430821443030664,84.77357686454891,0.955163534203101,-0.026985158939053348,1.9711901727756902,1.09514514605849,0.014089276014717544,0.4825275870548005,69.52858225284787
139,3.5567002097886946,-1.9780364457328714,30.939399361884792,1644.689880681818,1.7958310249900458,B0007,0.09522127040074424,5.035358918039153,1.8065919860935007,0.006801690986325564,-0.003133991853521212,3.5615176458584505,31.4692721242429,-0.010433168838307694,-0.003493179967255511,0.2267536704730832,138,-0.00379001852236005,0.6432997902113056,0.9488291306598706,6.387232583327142,7.035282641507788,84.68333832830226,0.9496464108196084,-0.09696382555298633,1.980531664892252,1.1014602254930057,0.003493179967255511,0.4720944182164928,45.249379697862594
143,3.5584127263446006,-1.977935781469453,30.884857004354572,1635.3817171428573,1.7858852600390451,B0007,0.10516703535174488,5.561297041233431,1.8014479114225181,0.010681483097299084,-0.00577124287427529,3.560609503773283,31.301790005459857,-0.009945764951000635,0.0004874038873070585,0.233278955954323,142,0.0017125165559059852,0.6415872736553996,0.9463032700584748,6.354916837114175,7.038311856673254,84.72411253201429,0.9443870295876657,-0.17824401090939263,1.992520351652828,1.107537995708755,0.0004874038873070585,0.46214865326549215,46.46687867070453
147,3.556136820956992,-1.9780170042003,30.920682316695828,1630.6119570200576,1.7803268604502753,B0007,0.11072543494051468,5.855228605279423,1.796302304401425,0.013682693977450902,-0.008613357828757173,3.559147665549433,31.105760952677883,-0.005558399588769802,0.004387365362230833,0.2398042414355628,146,-0.002275905387608468,0.643863179043008,0.9496600958545462,6.331085901785984,7.034099101115729,84.66992430849982,0.9414477139472057,-0.2663309011030255,1.9974628816517344,1.111041488022051,0.004387365362230833,0.45659025367672235,82.14419391495672
149,3.568999942180493,-1.9779140108313502,33.880577817079796,1663.7565028089887,1.8150756899575577,B0007,0.07597660543323226,4.0176892843426915,1.7966766058530557,0.014273493486864767,0.00021188277186388318,3.5601479855163674,31.574428466121503,0.03474882950728242,0.04030722909605222,0.24306688417618272,148,0.012863121223500862,0.6310000578195072,0.9306877530778482,6.478005032511742,7.059174990295076,84.97618909953555,0.959823107156573,0.00717871074023286,1.9663091527956873,1.0897143418176682,0.04030722909605222,0.49133908318400477,14.139730464332139
153,3.571059290544873,-1.978162017642311,33.038339318294426,1663.5275196629213,1.8157025154845838,B0007,0.07534977990620617,3.9845423677527108,1.7985642701843016,0.016333841222015,0.0068933410907588135,3.5622617979631306,31.93277116366188,0.000626825527026087,-0.03412200398025633,0.2495921696574225,152,0.0020593483643800425,0.6289407094551271,0.9276503360787556,6.483981336786919,7.0641338513045655,85.02522120344935,0.9601545763224729,0.2277445419932315,1.9667645223214392,1.089474735410811,0.03412200398025633,0.49196590871103085,784.8530212946424
157,3.5666921284622095,-1.9779553399945098,32.27329169539202,1649.7849801699717,1.8002432178056673,B0007,0.09080907758512269,4.802039467996669,1.799446708747426,0.016268314471687778,0.006409157056755037,3.564260181697834,32.19954963036333,-0.015459297678916517,-0.016086123205942604,0.2561174551386623,156,-0.004367162082663523,0.6333078715377907,0.9340916417738551,6.420913314264952,7.054757741608212,84.92124115386213,0.9519796053200333,0.20684459521423548,1.9812279214192416,1.0987156182182192,0.016086123205942604,0.47650661103211434,30.823302644723434
161,3.563327431073248,-1.9779914337720734,31.937919783481355,1640.4004786324788,1.7904476205609308,B0007,0.10060467482985924,5.320036631195811,1.8003591808518031,0.015423520134933848,0.0005409048069419401,3.565243122643563,32.410162186188685,-0.009795597244736554,0.0056637004341799635,0.2626427406199021,160,-0.0033646973889616127,0.6366725689267523,0.9390543713551182,6.37995112024459,7.048231134387933,84.8411293112678,0.9467996336880419,0.01727537433461115,1.9901880346306307,1.1047468862297056,0.0056637004341799635,0.4667110137873778,47.64497785351011
165,3.5590146214829015,-1.9721889844228178,31.688686599521045,1636.1661114285714,1.780343032300132,B0007,0.1107092630906581,5.854373427984962,1.8003624152217743,0.015418269871147985,-0.009472021023850594,3.565818682748745,32.56376304275373,-0.010104588260798852,-0.00030899101606229884,0.26916802610114193,164,-0.004312809590346411,0.6409853785170987,0.9454155103397365,6.336266883211375,7.019049431888322,84.7384433686405,0.9414562657201504,-0.3001559056888759,1.9990611679395274,1.107757858256579,0.00030899101606229884,0.45660642552657893,45.188028818353885
169,3.5566945836342914,-1.9723254573804139,31.779120691032947,1630.8346131805158,1.775328769596812,B0007,0.11572352579397793,6.119530701294721,1.7924130311496254,0.01616424764310954,-0.010064767728108224,3.5633576110395047,32.14347161754436,-0.005014262703319838,0.005090325557479014,0.27569331158238175,168,-0.0023200378486101236,0.6433054163657088,0.9488374289047521,6.314302218995112,7.014959271428944,84.68320437224503,0.9388046929870528,-0.3198494683587647,2.0034005219450357,1.1109634965406103,0.005090325557479014,0.4515921628232591,90.0615283926527
173,3.555013984911923,-1.9668382736785281,32.133873372089305,1630.6591977077362,1.7702629734732853,B0007,0.12078932191750469,6.387413093329782,1.7833251227473657,0.01204581033294059,-0.007507933962888502,3.5601485499129146,31.962578428303335,-0.005065796123526756,-5.153342020691731e-05,0.2822185970636215,172,-0.001680598722368476,0.6449860150880773,0.9513162125900525,6.293309627669293,6.992137568987191,84.64319011695054,0.9361258690667021,-0.24125899924946775,2.008184116248518,1.1110429936968962,5.153342020691731e-05,0.44652636669973234,88.14534888720813
177,3.5526373754067415,-1.960929600351624,31.889431533099835,1626.42533045977,1.760081061854204,B0007,0.13097123353658602,6.925838796516229,1.7752926915570728,0.011312281584389572,-0.007081317624030234,3.557337599301821,31.885806395844895,-0.01018191161908133,-0.005116115495554574,0.28874388254486133,176,-0.0023766095051813707,0.6473626245932587,0.9548215710015305,6.2529297640888295,6.966471788750583,84.58660417635099,0.9307416120348377,-0.22581919353564534,2.0184509977421845,1.1141132319700269,0.005116115495554574,0.436344455080651,42.854865707429944
181,3.547186025484395,-1.9607588424014128,31.81736328028127,1621.600925072046,1.749647593537689,B0007,0.14140470185310106,7.477566971455936,1.7671326861524244,0.01231809235302375,-0.007663858526749699,3.554109318184051,31.86169509520488,-0.010433468316515038,-0.000251556697433708,0.29526916802610115,180,-0.005451349922346527,0.6528139745156052,0.9628619896157568,6.206325493319291,6.955176365111251,84.45681013058083,0.9252243302854406,-0.2438437708742764,2.0273717053570683,1.1206592971312979,0.000251556697433708,0.42591098676413597,40.82161116931419
185,3.546814755244375,-1.9607439129501683,31.72316205746117,1616.5487167630058,1.749650075059311,B0007,0.1414022203314791,7.477435747077424,1.7609940947042602,0.011722398616792829,-0.007197276901059894,3.5516693449363452,31.868590186792904,2.481521621966465e-06,0.010435949838137004,0.30179445350734097,184,-0.0003712702400200385,0.6531852447556252,0.9634095912541195,6.205684702734792,6.954395441707249,84.4479703629613,0.9252256425292258,-0.22832038150474496,2.027156633090844,1.1206491748835559,0.010435949838137004,0.42591346828575793,40.82161116931419
189,3.5447850172972655,-1.9550964299704847,31.957150654392294,1617.2792080924853,1.745028739214683,B0007,0.14602355617610696,7.721814808190214,1.7549340886278344,0.010191293106443813,-0.006089945531209809,3.5492874316689402,31.904196179464776,-0.004621335844627872,-0.004623817366249838,0.3083197389885807,188,-0.002029737947109478,0.6552149827027347,0.9664033346395955,6.185751729521345,6.930396532330747,84.3996432689825,0.9227818519180979,-0.19461730681791498,2.031361969942414,1.120380648200865,0.004623817366249838,0.42129213244113006,91.1624142034313
193,3.5465215420964156,-1.955058998571939,32.29917704213345,1612.0939710144926,1.7396457455286727,B0007,0.15140654986211732,8.006470801000711,1.748810643038912,0.007528705324223099,-0.004548948697407114,3.5475889431058385,31.9372569134736,-0.005382993686010362,-0.0007616578413824904,0.31484502446982054,192,0.0017365247991500965,0.6534784579035846,0.9638420632998277,6.169691112133817,6.933658854504827,84.4409890975337,0.9199352919899929,-0.14692729933313473,2.0386458284463194,1.1238259304211404,0.0007616578413824904,0.4159091387551197,77.26353828651307
197,3.540832547654255,-1.9491545130405272,32.128842946565555,1611.9802086956522,1.7285642277717963,B0007,0.1624880676189937,8.59246822602625,1.7425072762224303,0.00881700686481482,-0.005217106106242196,3.5452279775553412,31.98513919616675,-0.01108151775687638,-0.005698524070866018,0.32137030995106036,196,-0.005688994442160755,0.6591674523457454,0.9722329935208855,6.120556478405219,6.901629740181079,84.30553684891082,0.9140753177397375,-0.16761958272302366,2.048424056662656,1.1276147462296398,0.005698524070866018,0.4048276209982433,36.53178471396997
